198880	701639	509
148452	929832	525
733375	759173	424
204693	381467	443
357026	527536	470
217915	904851	525
20475	594789	470
605999	675061	509
195230	802627	509
197585	914475	525
360362	605878	470
282949	745785	509
114704	648903	509
223470	704597	509
98383	699097	509
239985	608710	470
232665	716936	509
583714	707751	509
431170	534742	470
483871	544668	470
48328	805057	509
463270	611585	470
306702	442105	449
476415	635463	509
534321	924402	525
484794	673197	509
174827	929953	525
865683	981401	507
622314	787197	509
221469	798752	509
344193	765869	509
436545	611666	470
694313	731304	504
99503	976723	525
766889	925881	525
62684	198174	383
151786	932125	525
178572	335566	443
472642	619457	470
873431	930021	476
370038	432247	449
129166	766145	509
267499	983757	525
277951	454656	449
588048	798852	509
347550	683523	509
781388	993663	525
218065	754533	509
553437	650245	509
144717	912890	525
170930	593961	470
139269	386910	443
609976	788609	509
835661	989293	525
321512	602110	470
35480	943939	525
199035	203845	342
519032	563870	452
449941	991721	525
128341	746485	509
647669	755134	504
314312	541852	470
839415	863726	419
388356	887597	525
337337	618884	470
97883	514775	470
871874	992071	507
142979	942540	525
22233	684068	509
838651	917849	476
106028	880666	525
508802	827629	509
564441	848719	525
186685	308299	443
1657	862112	525
276663	915788	525
140381	347593	443
130986	432188	449
176153	556499	470
165585	279383	443
3002	36499	324
112242	876992	525
135731	334297	443
200375	260708	443
92803	842760	525
145583	820898	509
834315	970227	525
497916	817110	509
592891	812695	509
633730	909667	525
291404	893460	525
81576	937634	525
443387	641568	509
492781	537562	470
775716	914651	525
145292	458994	449
129556	714859	509
500112	527349	470
838944	941608	507
36527	78997	351
697092	755495	504
132257	507184	449
201741	878594	525
540500	884730	525
352929	694154	509
283235	375995	441
486790	697423	509
519305	567121	452
686128	969362	525
81184	626948	509
102841	316565	443
344008	520454	470
364965	520931	470
483490	693412	509
315900	955228	525
248733	956702	525
158025	414130	449
357597	879880	525
69496	720166	509
109202	208314	383
390278	941719	525
500481	718907	509
164668	853471	525
98523	672471	509
386527	890263	525
126626	991025	525
208326	347535	443
269886	419434	449
821686	953147	525
389573	546088	470
32237	610789	470
436920	633615	509
11676	785383	509
79790	691217	509
383150	561990	470
368267	597161	470
17806	761674	509
351272	767969	509
474233	527004	470
605487	923086	525
67365	616396	470
134325	617007	470
75152	201125	383
225447	946636	525
399992	752613	509
46628	661304	509
25898	229458	386
668836	766652	504
209213	244404	443
601153	830371	509
164873	890408	525
202627	685858	509
554525	592670	434
689047	909440	525
514012	830422	509
329221	375819	441
431669	756250	509
75035	168909	383
103100	210780	383
395221	583820	470
66655	118490	354
28305	469975	449
66135	593557	470
277509	506426	449
360080	526867	470
743014	821776	468
273681	422299	449
442117	801828	509
344825	349837	441
441311	658992	509
102395	179256	383
114801	616229	470
391700	955250	525
104096	147296	375
632267	842875	525
672962	921802	525
785927	948195	525
39283	360356	443
445537	760188	509
9217	489523	449
328799	770109	509
594840	997607	525
16846	68771	340
435433	696442	509
192178	266915	443
402633	813225	509
288670	339770	384
799750	849885	525
131288	181198	383
465429	892926	525
266181	643141	509
418338	949732	525
736671	780300	468
394715	716037	509
76907	485279	449
197786	275725	443
776568	834838	468
182168	943865	525
483711	539383	470
477388	711869	509
172440	323112	443
766773	889774	525
44396	654445	509
165565	841420	525
539355	687861	509
306376	655325	509
139132	541850	470
359704	694153	509
524353	833374	509
397926	498472	449
192412	539712	470
185842	228071	386
279611	926322	525
10335	797119	509
680238	698872	442
167525	733184	509
205819	741107	509
85912	596960	470
123586	940624	525
188813	445118	449
50551	96141	351
219270	525983	470
243573	980497	525
317412	905460	525
236588	538554	470
149992	270558	443
99460	201952	383
354656	395865	436
212835	706785	509
223015	619016	470
209204	278699	443
737332	776307	468
825437	867260	525
404034	961443	525
553699	559201	421
337682	396675	441
165935	833534	509
204996	369193	443
193850	705515	509
19520	79911	351
839165	970895	507
266965	586278	470
556178	583254	421
355971	975044	525
443349	648386	509
93105	701873	509
84977	234384	443
202665	642986	509
74720	842414	525
371555	987391	525
577012	582366	390
643475	900017	525
851567	989441	507
586712	825405	509
129016	632319	509
713683	961333	525
346620	840382	525
8912	44950	324
399106	813988	509
718597	756647	424
52375	690954	509
347661	599447	470
587048	980305	525
183508	242830	443
58447	154819	375
260039	583337	470
601899	729252	509
210753	917486	525
293401	817960	509
586850	908757	525
434095	505198	444
611339	793190	509
163956	808053	509
529057	702535	509
20910	742703	509
275332	703143	509
472179	625901	470
14677	152965	375
202528	810739	509
143452	979834	525
796378	905358	525
551428	610237	434
53726	442794	449
322	684021	509
40077	816886	509
134695	373925	443
288327	779561	509
201772	681104	509
378690	498240	449
745220	979424	525
726283	840659	525
932001	970131	507
437906	439547	400
148386	639447	509
173813	611010	470
211723	778063	509
105955	411768	449
150051	244512	443
145733	297573	443
507453	997691	525
836301	928092	525
304035	345946	384
63355	188200	383
930093	999192	507
175404	692522	509
225056	484199	449
26875	486513	449
554396	689640	509
506001	760041	509
643091	939630	525
264867	631966	509
606434	892714	525
613721	720363	509
403218	764484	509
542032	653887	509
745076	874202	525
443981	710005	509
458029	826660	509
449185	842659	525
47504	639605	509
594597	776474	509
479618	527992	470
206178	834705	509
822493	979885	525
82699	595392	470
56832	933455	525
59412	891905	525
190610	537599	470
94123	210333	383
43485	99664	351
280171	931282	525
398217	543496	470
249633	490592	449
398362	944349	525
20798	629926	509
741432	884376	525
558085	882412	525
287903	627196	509
495584	649198	509
755850	778857	468
51854	919435	525
385769	613707	470
627926	930926	525
190835	873583	525
325496	756102	509
333217	921864	525
22773	927672	525
572387	632495	509
297085	340483	384
466357	589887	470
240787	303992	407
267942	782390	509
182104	998094	525
534449	749860	509
83570	150411	375
83395	305748	443
156981	496982	449
671768	829250	504
289644	896476	525
150630	190699	383
693220	821323	504
465313	870366	525
267813	749941	509
79499	844782	525
423730	445806	400
168182	294287	443
345625	579111	470
77060	484344	449
325518	787096	509
493296	619326	470
22132	886403	525
498237	551687	470
816937	865798	525
89228	667055	509
327919	832885	509
700675	992922	525
665678	704384	442
57448	986186	525
207846	854224	525
609510	970563	525
537157	987951	525
114022	510367	449
265103	352188	441
10546	63970	340
259794	722530	509
164952	460034	449
458710	585359	470
314816	848413	525
376967	754500	509
241199	725236	509
152462	305083	443
70641	271243	443
773379	862657	525
157836	485902	449
420380	931560	525
640405	779908	504
591011	976256	525
855229	864751	388
68038	467694	449
211359	563937	470
22121	136749	354
504971	580143	470
192126	215973	373
225336	816111	509
86703	798364	509
48592	786053	509
402513	580236	470
11385	149601	375
384842	929733	525
357045	491151	449
234370	390505	441
441370	546224	470
261204	364019	441
158366	689460	509
737696	893108	525
22696	833693	509
72477	604153	470
1227	602989	470
582046	770815	509
314912	570410	470
497350	808358	509
103355	751947	509
65679	475579	449
234275	814076	509
80938	121462	354
216569	654189	509
503363	975087	525
587931	699808	509
362073	600580	470
243706	875856	525
104129	956863	525
74431	743688	509
582081	635541	509
111918	929648	525
212289	695382	509
279544	706858	509
40331	705678	509
168745	564879	470
394898	949794	525
96942	934472	525
200154	231814	443
548665	692243	509
163682	491927	449
125015	570249	470
307102	598464	470
502167	911021	525
599130	895006	525
238739	555215	470
328948	876357	525
539567	568501	452
402177	763527	509
246804	349585	441
4459	286820	443
237738	288028	407
628179	721788	504
561536	622221	447
430107	725343	509
378034	894986	525
539971	999872	525
336520	371805	441
500122	664253	509
521777	624761	452
150088	555461	470
22476	375163	443
255521	825576	509
56087	334932	443
467076	778296	509
100606	172635	383
572882	579963	390
330806	658317	509
513603	706852	509
426709	902295	525
751318	852718	525
222055	532610	470
298462	387628	441
86393	759863	509
594915	603375	403
252410	552905	470
94000	257738	443
27354	697202	509
207469	737283	509
91492	358290	443
239182	447431	449
33920	737583	509
92124	705314	509
548855	696698	509
290037	400969	441
41609	51919	314
607045	623495	447
109685	497303	449
798426	971942	525
93510	975867	525
201876	486871	449
302580	613833	470
347414	886494	525
404714	500473	449
66342	596844	470
117641	489124	449
500522	805507	509
237191	827222	509
705911	959864	525
398163	747042	509
827897	850590	525
31591	319439	443
204200	378328	443
34802	597195	470
329542	957540	525
38919	130812	354
204744	290468	443
809025	826682	450
259957	388733	441
133170	863608	525
252385	361739	441
118416	912340	525
318892	481435	449
129976	942683	525
334804	348458	441
766077	918015	525
250552	438969	449
103972	252924	443
99767	558280	470
221286	479327	449
176516	658754	509
126847	498560	449
651956	991752	525
596213	743136	509
605311	764341	509
665252	839312	525
232504	438953	449
405959	918172	525
338077	770251	509
567899	732148	509
541164	638358	509
462030	906001	525
416765	834641	509
15263	675326	509
487764	576887	470
835435	850261	525
109	949583	525
778236	787019	437
141880	340333	443
529543	683441	509
5869	216784	386
209403	709656	509
100676	547044	470
181785	776635	509
13030	417052	449
13893	674707	509
189314	460665	449
222307	596644	470
589757	602198	403
187644	997078	525
291734	872870	525
3124	545132	470
273560	792886	509
